season,round,circuitId,race_date,driver,finish_pos,fastest_lap,Q1,Q2,Q3,avg_temp,precip_mm,length_km,corners,laps,team,made_Q2,made_Q3,grid_position,leak_proof_weighted_mean,leak_proof_weighted_podium_rate,leak_proof_current_mean,leak_proof_current_podium_rate,leak_proof_current_wins_rate,leak_proof_recent_form,leak_proof_consistency,leak_proof_peak_performance,leak_proof_career_mean,leak_proof_career_podium,leak_proof_last3_fin,leak_proof_points_rate,leak_proof_team_mean,leak_proof_team_podium_rate,leak_proof_circuit_mean_norm,leak_proof_circuit_podium_norm
2024,20,rodriguez,2024-10-27,zhou,15,81.553,,,,16.2,1.8,4.304,17.0,71.0,unknown,0,0,10.0,16.210526315789473,0.0,16.210526315789473,0.0,0.0,5.0,18.537414471458888,10.0,16.210526315789473,0.0,16.0,0.0,13.884615384615385,0.038461538461538464,0.0,0.0
2024,21,interlagos,2024-11-03 00:00:00,alonso,14,82.293,,,,20.55,16.6,4.309,15.0,71.0,aston_martin,0,0,10.0,10.149999999999999,0.0,10.15,0.0,0.0,8.0,16.867013313913482,16.0,10.15,0.0,13.0,0.6,11.45,0.0,0.0,0.0
2024,21,interlagos,2024-11-03 00:00:00,bearman,12,82.494,,,,20.55,16.6,4.309,15.0,71.0,haas,0,0,10.0,8.5,0.0,8.5,0.0,0.0,12.5,18.878679656440358,14.0,8.5,0.0,8.5,1.0,13.142857142857142,0.0,0.0,0.0
2024,21,interlagos,2024-11-03 00:00:00,bottas,13,82.877,,,,20.55,16.6,4.309,15.0,71.0,unknown,0,0,10.0,16.0,0.0,16.0,0.0,0.0,5.333333333333334,19.05334294643085,8.0,16.0,0.0,15.666666666666666,0.0,13.86111111111111,0.037037037037037035,0.0,0.0
2024,21,interlagos,2024-11-03 00:00:00,colapinto,17,84.29599999999999,,,,20.55,16.6,4.309,15.0,71.0,alpine,0,0,10.0,10.599999999999998,0.0,10.6,0.0,0.0,10.0,19.326679946931847,13.0,10.6,0.0,11.0,0.4,12.478260869565217,0.0,0.0,0.0
2024,21,interlagos,2024-11-03 00:00:00,gasly,3,81.645,,,,20.55,16.6,4.309,15.0,71.0,alpine,0,0,10.0,13.0,0.0,13.0,0.0,0.0,8.0,17.656877120380514,12.0,13.0,0.0,13.0,0.3333333333333333,12.478260869565217,0.0,0.0,0.0
2024,21,interlagos,2024-11-03 00:00:00,hamilton,10,82.041,,,,20.55,16.6,4.309,15.0,71.0,ferrari,0,0,10.0,6.2631578947368425,0.21052631578947367,6.2631578947368425,0.21052631578947367,0.10526315789473684,14.666666666666668,17.15809501443247,20.0,6.2631578947368425,0.21052631578947367,6.333333333333333,0.9473684210526315,5.487179487179487,0.38461538461538464,0.0,0.0
2024,21,interlagos,2024-11-03 00:00:00,lawson,9,82.123,,,,20.55,16.6,4.309,15.0,71.0,rb,0,0,10.0,12.5,0.0,12.5,0.0,0.0,8.5,16.050252531694166,12.0,12.5,0.0,12.5,0.5,12.5,0.0,0.0,0.0
2024,21,interlagos,2024-11-03 00:00:00,leclerc,5,81.631,,,,20.55,16.6,4.309,15.0,71.0,ferrari,0,0,10.0,4.75,0.55,4.75,0.55,0.15,18.0,16.378824483110954,20.0,4.75,0.55,3.0,0.85,5.487179487179487,0.38461538461538464,0.0,0.0
2024,21,interlagos,2024-11-03 00:00:00,max_verstappen,1,80.47200000000001,,,,20.55,16.6,4.309,15.0,71.0,red_bull,0,0,10.0,3.7,0.6,3.7,0.6,0.35,17.333333333333332,16.90764512523014,20.0,3.7,0.6,3.6666666666666665,0.95,8.435897435897436,0.3076923076923077,0.0,0.0
2024,21,interlagos,2024-11-03 00:00:00,norris,6,81.517,,,,20.55,16.6,4.309,15.0,71.0,mclaren,0,0,10.0,4.0,0.6,4.0,0.6,0.15,18.666666666666668,16.819846389123203,20.0,4.0,0.6,2.3333333333333335,0.95,4.375,0.475,0.0,0.0
2024,21,interlagos,2024-11-03 00:00:00,ocon,2,81.771,,,,20.55,16.6,4.309,15.0,71.0,haas,0,0,10.0,13.631578947368421,0.0,13.631578947368421,0.0,0.0,6.333333333333334,18.226904531118308,12.0,13.631578947368421,0.0,14.666666666666666,0.21052631578947367,13.142857142857142,0.0,0.0,0.0
2024,21,interlagos,2024-11-03 00:00:00,perez,11,82.143,,,,20.55,16.6,4.309,15.0,71.0,unknown,0,0,10.0,8.157894736842104,0.21052631578947367,8.157894736842104,0.21052631578947367,0.0,9.666666666666666,15.663926142703204,19.0,8.157894736842104,0.21052631578947367,11.333333333333334,0.7894736842105263,13.86111111111111,0.037037037037037035,0.0,0.0
2024,21,interlagos,2024-11-03 00:00:00,piastri,8,81.532,,,,20.55,16.6,4.309,15.0,71.0,mclaren,0,0,10.0,4.75,0.35,4.75,0.35,0.1,15.666666666666668,17.9242031413324,20.0,4.75,0.35,5.333333333333333,0.95,4.375,0.475,0.0,0.0
2024,21,interlagos,2024-11-03 00:00:00,russell,4,81.645,,,,20.55,16.6,4.309,15.0,71.0,mercedes,0,0,10.0,7.4,0.15,7.4,0.15,0.05,16.0,15.80486057124445,20.0,7.4,0.15,5.0,0.85,7.4,0.15,0.0,0.0
2024,21,interlagos,2024-11-03 00:00:00,sainz,16,84.201,,,,20.55,16.6,4.309,15.0,71.0,williams,0,0,10.0,5.473684210526316,0.3684210526315789,5.473684210526316,0.3684210526315789,0.10526315789473684,17.666666666666668,16.585775253007718,20.0,5.473684210526316,0.3684210526315789,3.3333333333333335,0.8947368421052632,9.486486486486486,0.1891891891891892,0.0,0.0
2024,21,interlagos,2024-11-03 00:00:00,tsunoda,7,81.828,,,,20.55,16.6,4.309,15.0,71.0,red_bull,0,0,10.0,13.421052631578945,0.0,13.421052631578947,0.0,0.0,5.666666666666666,16.649830278231995,14.0,13.421052631578947,0.0,15.333333333333334,0.3684210526315789,8.435897435897436,0.3076923076923077,0.0,0.0
2024,21,interlagos,2024-11-03 00:00:00,zhou,15,83.05799999999999,,,,20.55,16.6,4.309,15.0,71.0,unknown,0,0,10.0,16.15,0.0,16.15,0.0,0.0,4.666666666666668,18.587859653205978,10.0,16.15,0.0,16.333333333333332,0.0,13.86111111111111,0.037037037037037035,0.0,0.0
2024,22,vegas,2024-11-23,albon,19,98.008,94.425,,,25.0,0.0,6.12,14.0,50.0,williams,0,0,17.0,13.722222222222221,0.0,13.722222222222221,0.0,0.0,6.666666666666666,17.032402481934504,14.0,13.722222222222221,0.0,14.333333333333334,0.2222222222222222,9.657894736842104,0.18421052631578946,0.0,0.0
2024,22,vegas,2024-11-23,alonso,11,96.553,94.25800000000001,,,25.0,0.0,6.12,14.0,50.0,aston_martin,0,0,16.0,10.333333333333334,0.0,10.333333333333334,0.0,0.0,6.0,16.884986836797076,16.0,10.333333333333334,0.0,15.0,0.5714285714285714,11.512195121951219,0.0,0.0,0.0
2024,22,vegas,2024-11-23,bottas,18,96.601,94.43,,,25.0,0.0,6.12,14.0,50.0,unknown,0,0,18.0,15.857142857142858,0.0,15.857142857142858,0.0,0.0,6.333333333333334,18.9928698526076,8.0,15.857142857142858,0.0,14.666666666666666,0.0,13.837837837837839,0.036036036036036036,0.0,0.0
2024,22,vegas,2024-11-23,colapinto,14,96.867,93.74600000000001,93.749,,25.0,0.0,6.12,14.0,50.0,alpine,1,0,13.0,11.666666666666666,0.0,11.666666666666666,0.0,0.0,8.0,17.988909389163677,13.0,11.666666666666666,0.0,13.0,0.3333333333333333,12.28,0.04,0.0,0.0
2024,22,vegas,2024-11-23,gasly,20,98.314,93.691,92.87899999999999,92.664,25.0,0.0,6.12,14.0,50.0,alpine,1,1,3.0,12.473684210526313,0.05263157894736842,12.473684210526315,0.05263157894736842,0.0,12.666666666666666,17.022725374041617,18.0,12.473684210526315,0.05263157894736842,8.333333333333334,0.3684210526315789,12.28,0.04,0.0,0.0
2024,22,vegas,2024-11-23,hamilton,2,95.48,93.225,92.56700000000001,108.106,25.0,0.0,6.12,14.0,50.0,ferrari,1,1,20.0,6.449999999999999,0.19999999999999998,6.45,0.2,0.1,14.333333333333332,17.16834514245236,20.0,6.45,0.2,6.666666666666667,0.95,5.585365853658536,0.36585365853658536,0.0,0.0
2024,22,vegas,2024-11-23,hulkenberg,8,96.585,93.92,93.114,93.062,25.0,0.0,6.12,14.0,50.0,kick_sauber,1,1,9.0,10.947368421052632,0.0,10.947368421052632,0.0,0.0,12.333333333333334,17.777273683310867,15.0,10.947368421052632,0.0,8.666666666666666,0.42105263157894735,10.947368421052632,0.0,0.0,0.0
2024,22,vegas,2024-11-23,kevin_magnussen,12,96.557,93.991,93.297,,25.0,0.0,6.12,14.0,50.0,unknown,1,0,11.0,13.166666666666664,0.0,13.166666666666666,0.0,0.0,8.666666666666666,17.44786725208312,14.0,13.166666666666666,0.0,12.333333333333334,0.2222222222222222,13.837837837837839,0.036036036036036036,0.0,0.0
2024,22,vegas,2024-11-23,lawson,16,96.98,94.087,94.257,,25.0,0.0,6.12,14.0,50.0,rb,1,0,15.0,11.333333333333334,0.0,11.333333333333334,0.0,0.0,9.666666666666666,16.95854811567262,12.0,11.333333333333334,0.0,11.333333333333334,0.6666666666666666,11.333333333333334,0.0,0.0,0.0
2024,22,vegas,2024-11-23,leclerc,4,95.674,93.446,93.01599999999999,92.783,25.0,0.0,6.12,14.0,50.0,ferrari,1,1,4.0,4.761904761904762,0.5238095238095237,4.761904761904762,0.5238095238095238,0.14285714285714285,18.0,16.49550489061469,20.0,4.761904761904762,0.5238095238095238,3.0,0.8571428571428571,5.585365853658536,0.36585365853658536,0.0,0.0
2024,22,vegas,2024-11-23,max_verstappen,5,96.248,93.299,93.08500000000001,92.797,25.0,0.0,6.12,14.0,50.0,red_bull,1,1,5.0,3.571428571428571,0.6190476190476191,3.5714285714285716,0.6190476190476191,0.38095238095238093,17.666666666666668,16.967985260797914,20.0,3.5714285714285716,0.6190476190476191,3.3333333333333335,0.9523809523809523,8.21951219512195,0.3170731707317073,0.0,0.0
2024,22,vegas,2024-11-23,norris,6,94.876,93.592,93.09899999999999,93.00800000000001,25.0,0.0,6.12,14.0,50.0,mclaren,1,1,6.0,4.095238095238095,0.5714285714285714,4.095238095238095,0.5714285714285714,0.14285714285714285,17.0,16.902381644116158,20.0,4.095238095238095,0.5714285714285714,4.0,0.9523809523809523,4.5,0.4523809523809524,0.0,0.0
2024,22,vegas,2024-11-23,ocon,17,96.511,93.968,93.221,,25.0,0.0,6.12,14.0,50.0,haas,1,0,10.0,13.05,0.049999999999999996,13.05,0.05,0.0,10.0,17.251667037201738,19.0,13.05,0.05,11.0,0.25,12.608695652173912,0.043478260869565216,0.0,0.0
2024,22,vegas,2024-11-23,perez,10,96.326,94.155,,,25.0,0.0,6.12,14.0,50.0,unknown,0,0,14.0,8.3,0.19999999999999998,8.3,0.2,0.0,9.333333333333334,15.767510404365716,19.0,8.3,0.2,11.666666666666666,0.75,13.837837837837839,0.036036036036036036,0.0,0.0
2024,22,vegas,2024-11-23,piastri,7,96.598,93.45,93.024,93.033,25.0,0.0,6.12,14.0,50.0,mclaren,1,1,8.0,4.904761904761905,0.3333333333333333,4.904761904761905,0.3333333333333333,0.09523809523809523,14.0,17.919338351834757,20.0,4.904761904761905,0.3333333333333333,7.0,0.9523809523809523,4.5,0.4523809523809524,0.0,0.0
2024,22,vegas,2024-11-23,russell,1,95.717,93.186,92.779,92.312,25.0,0.0,6.12,14.0,50.0,mercedes,1,1,1.0,7.238095238095237,0.14285714285714285,7.238095238095238,0.14285714285714285,0.047619047619047616,16.0,15.88233684280841,20.0,7.238095238095238,0.14285714285714285,5.0,0.8571428571428571,7.238095238095238,0.14285714285714285,0.0,0.0
2024,22,vegas,2024-11-23,sainz,3,95.875,93.48400000000001,92.711,92.41,25.0,0.0,6.12,14.0,50.0,williams,1,1,2.0,5.999999999999999,0.35,6.0,0.35,0.1,14.666666666666668,16.101020514433642,20.0,6.0,0.35,6.333333333333333,0.85,9.657894736842104,0.18421052631578946,0.0,0.0
2024,22,vegas,2024-11-23,stroll,15,97.179,94.48400000000001,,,25.0,0.0,6.12,14.0,50.0,aston_martin,0,0,19.0,12.749999999999998,0.0,12.75,0.0,0.0,7.666666666666666,17.041331962442552,15.0,12.75,0.0,13.333333333333334,0.3,11.512195121951219,0.0,0.0,0.0
2024,22,vegas,2024-11-23,tsunoda,9,96.957,93.789,93.089,93.029,25.0,0.0,6.12,14.0,50.0,red_bull,1,1,7.0,13.1,0.0,13.1,0.0,0.0,10.0,16.529041077776434,14.0,13.1,0.0,11.0,0.4,8.21951219512195,0.3170731707317073,0.0,0.0
2024,22,vegas,2024-11-23,zhou,13,96.324,94.07900000000001,93.566,,25.0,0.0,6.12,14.0,50.0,unknown,1,0,12.0,16.095238095238095,0.0,16.095238095238095,0.0,0.0,4.666666666666668,18.63558121508135,10.0,16.095238095238095,0.0,16.333333333333332,0.0,13.837837837837839,0.036036036036036036,0.0,0.0
2024,23,losail,2024-12-01,albon,15,85.559,,,,25.0,0.0,5.38,16.0,57.0,williams,0,0,10.0,14.0,0.0,14.0,0.0,0.0,2.666666666666668,16.95854811567262,14.0,14.0,0.0,18.333333333333332,0.21052631578947367,9.725,0.2,0.0,0.0
2024,23,losail,2024-12-01,alonso,7,83.667,,,,25.0,0.0,5.38,16.0,57.0,aston_martin,0,0,10.0,10.363636363636363,0.0,10.363636363636363,0.0,0.0,6.666666666666666,16.98164385013148,16.0,10.363636363636363,0.0,14.333333333333334,0.5454545454545454,11.581395348837209,0.0,0.0,0.0
2024,23,losail,2024-12-01,bottas,11,85.533,,,,25.0,0.0,5.38,16.0,57.0,unknown,0,0,10.0,15.954545454545453,0.0,15.954545454545455,0.0,0.0,6.0,18.98866846456022,8.0,15.954545454545455,0.0,15.0,0.0,13.817391304347826,0.034782608695652174,0.0,0.0
2024,23,losail,2024-12-01,gasly,5,83.705,,,,25.0,0.0,5.38,16.0,57.0,alpine,0,0,10.0,12.849999999999998,0.049999999999999996,12.85,0.05,0.0,10.0,16.778812838474042,18.0,12.85,0.05,11.0,0.35,12.62962962962963,0.037037037037037035,0.0,0.0
2024,23,losail,2024-12-01,hamilton,12,83.865,,,,25.0,0.0,5.38,16.0,57.0,ferrari,0,0,10.0,6.238095238095237,0.23809523809523808,6.238095238095238,0.23809523809523808,0.09523809523809523,15.666666666666668,17.141182021593117,20.0,6.238095238095238,0.23809523809523808,5.333333333333333,0.9523809523809523,5.465116279069767,0.37209302325581395,0.0,0.0
2024,23,losail,2024-12-01,hulkenberg,16,85.767,,,,25.0,0.0,5.38,16.0,57.0,kick_sauber,0,0,10.0,10.8,0.0,10.8,0.0,0.0,12.666666666666666,17.79474116325587,15.0,10.8,0.0,8.333333333333334,0.45,10.8,0.0,0.0,0.0
2024,23,losail,2024-12-01,kevin_magnussen,9,84.259,,,,25.0,0.0,5.38,16.0,57.0,unknown,0,0,10.0,13.105263157894735,0.0,13.105263157894736,0.0,0.0,11.0,17.537586955089377,14.0,13.105263157894736,0.0,10.0,0.21052631578947367,13.817391304347826,0.034782608695652174,0.0,0.0
2024,23,losail,2024-12-01,lawson,14,86.076,,,,25.0,0.0,5.38,16.0,57.0,rb,0,0,10.0,12.5,0.0,12.5,0.0,0.0,7.333333333333334,16.95854811567262,12.0,12.5,0.0,13.666666666666666,0.5,12.5,0.0,0.0,0.0
2024,23,losail,2024-12-01,leclerc,2,83.242,,,,25.0,0.0,5.38,16.0,57.0,ferrari,0,0,10.0,4.7272727272727275,0.5,4.7272727272727275,0.5,0.13636363636363635,17.0,16.60106270212346,20.0,4.7272727272727275,0.5,4.0,0.8636363636363636,5.465116279069767,0.37209302325581395,0.0,0.0
2024,23,losail,2024-12-01,max_verstappen,1,82.905,,,,25.0,0.0,5.38,16.0,57.0,red_bull,0,0,10.0,3.6363636363636362,0.5909090909090909,3.6363636363636362,0.5909090909090909,0.36363636363636365,17.0,17.05338656874561,20.0,3.6363636363636362,0.5909090909090909,4.0,0.9545454545454546,8.162790697674419,0.3023255813953488,0.0,0.0
2024,23,losail,2024-12-01,norris,10,82.384,,,,25.0,0.0,5.38,16.0,57.0,mclaren,0,0,10.0,4.181818181818182,0.5454545454545454,4.181818181818182,0.5454545454545454,0.13636363636363635,16.333333333333332,16.980566687225156,20.0,4.181818181818182,0.5454545454545454,4.666666666666667,0.9545454545454546,4.590909090909091,0.4318181818181818,0.0,0.0
2024,23,losail,2024-12-01,perez,17,85.288,,,,25.0,0.0,5.38,16.0,57.0,unknown,0,0,10.0,8.38095238095238,0.19047619047619044,8.380952380952381,0.19047619047619047,0.0,8.333333333333334,15.886525736094974,19.0,8.380952380952381,0.19047619047619047,12.666666666666666,0.7619047619047619,13.817391304347826,0.034782608695652174,0.0,0.0
2024,23,losail,2024-12-01,piastri,3,83.218,,,,25.0,0.0,5.38,16.0,57.0,mclaren,0,0,10.0,5.0,0.3181818181818182,5.0,0.3181818181818182,0.09090909090909091,13.333333333333332,17.960576495765153,20.0,5.0,0.3181818181818182,7.666666666666667,0.9545454545454546,4.590909090909091,0.4318181818181818,0.0,0.0
2024,23,losail,2024-12-01,russell,4,83.355,,,,25.0,0.0,5.38,16.0,57.0,mercedes,0,0,10.0,6.954545454545453,0.1818181818181818,6.954545454545454,0.18181818181818182,0.09090909090909091,17.666666666666668,15.83162296149737,20.0,6.954545454545454,0.18181818181818182,3.3333333333333335,0.8636363636363636,6.954545454545454,0.18181818181818182,0.0,0.0
2024,23,losail,2024-12-01,sainz,6,83.465,,,,25.0,0.0,5.38,16.0,57.0,williams,0,0,10.0,5.857142857142857,0.3809523809523809,5.857142857142857,0.38095238095238093,0.09523809523809523,14.333333333333332,16.180397171076084,20.0,5.857142857142857,0.38095238095238093,6.666666666666667,0.8571428571428571,9.725,0.2,0.0,0.0
2024,23,losail,2024-12-01,stroll,18,90.935,,,,25.0,0.0,5.38,16.0,57.0,aston_martin,0,0,10.0,12.857142857142858,0.0,12.857142857142858,0.0,0.0,7.333333333333334,17.110453570328357,15.0,12.857142857142858,0.0,13.666666666666666,0.2857142857142857,11.581395348837209,0.0,0.0,0.0
2024,23,losail,2024-12-01,tsunoda,13,86.144,,,,25.0,0.0,5.38,16.0,57.0,red_bull,0,0,10.0,12.904761904761905,0.0,12.904761904761905,0.0,0.0,11.0,16.551351194972096,14.0,12.904761904761905,0.0,10.0,0.42857142857142855,8.162790697674419,0.3023255813953488,0.0,0.0
2024,23,losail,2024-12-01,zhou,8,83.889,,,,25.0,0.0,5.38,16.0,57.0,unknown,0,0,10.0,15.954545454545453,0.0,15.954545454545455,0.0,0.0,6.666666666666666,18.600054113164163,10.0,15.954545454545455,0.0,14.333333333333334,0.0,13.817391304347826,0.034782608695652174,0.0,0.0
2024,24,yas_marina,2024-12-08,albon,11,89.438,83.821,,,24.15,0.0,5.554,16.0,58.0,williams,0,0,13.0,14.049999999999999,0.0,14.05,0.0,0.0,4.333333333333332,17.059989313399477,14.0,14.05,0.0,16.666666666666668,0.2,9.761904761904763,0.19047619047619047,0.0,0.0
2024,24,yas_marina,2024-12-08,alonso,9,87.94800000000001,83.794,83.268,83.196,24.15,0.0,5.554,16.0,58.0,aston_martin,1,1,8.0,10.217391304347824,0.0,10.217391304347826,0.0,0.0,10.333333333333334,17.011875335458914,16.0,10.217391304347826,0.0,10.666666666666666,0.5652173913043478,11.622222222222222,0.0,0.0,0.0
2024,24,yas_marina,2024-12-08,bottas,18,89.482,83.481,83.34100000000001,83.20400000000001,24.15,0.0,5.554,16.0,58.0,unknown,1,1,9.0,15.739130434782608,0.0,15.73913043478261,0.0,0.0,7.0,18.77989780529348,10.0,15.73913043478261,0.0,14.0,0.0,13.731092436974789,0.03361344537815126,0.0,0.0
2024,24,yas_marina,2024-12-08,colapinto,19,89.411,83.912,,,24.15,0.0,5.554,16.0,58.0,alpine,0,0,18.0,11.999999999999998,0.0,12.0,0.0,0.0,6.666666666666666,18.113248654051873,13.0,12.0,0.0,14.333333333333334,0.2857142857142857,12.357142857142858,0.03571428571428571,0.0,0.0
2024,24,yas_marina,2024-12-08,doohan,15,89.121,84.105,,,24.15,0.0,5.554,16.0,58.0,unknown,0,0,19.0,12.0,0.05,12.0,0.05,0.01,9.0,16.0,9.0,12.0,0.05,12.0,0.3,12.0,0.05,0.0,0.0
2024,24,yas_marina,2024-12-08,gasly,7,89.251,83.548,83.086,82.98400000000001,24.15,0.0,5.554,16.0,58.0,alpine,1,1,6.0,12.476190476190474,0.04761904761904761,12.476190476190476,0.047619047619047616,0.0,11.666666666666666,16.543330305945396,18.0,12.476190476190476,0.047619047619047616,9.333333333333334,0.38095238095238093,12.357142857142858,0.03571428571428571,0.0,0.0
2024,24,yas_marina,2024-12-08,hamilton,4,87.27799999999999,83.887,,,24.15,0.0,5.554,16.0,58.0,ferrari,0,0,17.0,6.5,0.22727272727272727,6.5,0.22727272727272727,0.09090909090909091,13.0,17.03887942742509,20.0,6.5,0.22727272727272727,8.0,0.9090909090909091,5.533333333333333,0.37777777777777777,0.0,0.0
2024,24,yas_marina,2024-12-08,hulkenberg,8,89.152,83.72200000000001,83.03999999999999,82.886,24.15,0.0,5.554,16.0,58.0,kick_sauber,1,1,4.0,11.047619047619047,0.0,11.047619047619047,0.0,0.0,10.0,17.676204120644734,15.0,11.047619047619047,0.0,11.0,0.42857142857142855,11.047619047619047,0.0,0.0,0.0
2024,24,yas_marina,2024-12-08,kevin_magnussen,16,85.637,83.632,83.877,,24.15,0.0,5.554,16.0,58.0,unknown,1,0,15.0,12.899999999999999,0.0,12.9,0.0,0.0,11.666666666666666,17.507150160685402,14.0,12.9,0.0,9.333333333333334,0.25,13.731092436974789,0.03361344537815126,0.0,0.0
2024,24,yas_marina,2024-12-08,lawson,17,88.751,83.733,83.47200000000001,,24.15,0.0,5.554,16.0,58.0,rb,1,0,11.0,12.799999999999999,0.0,12.8,0.0,0.0,8.0,17.436294063758908,12.0,12.8,0.0,13.0,0.4,12.8,0.0,0.0,0.0
2024,24,yas_marina,2024-12-08,leclerc,3,88.018,83.30199999999999,83.833,,24.15,0.0,5.554,16.0,58.0,ferrari,1,0,14.0,4.608695652173913,0.5217391304347825,4.608695652173913,0.5217391304347826,0.13043478260869565,17.333333333333332,16.664741483698805,20.0,4.608695652173913,0.5217391304347826,3.6666666666666665,0.8695652173913043,5.533333333333333,0.37777777777777777,0.0,0.0
2024,24,yas_marina,2024-12-08,max_verstappen,6,87.765,83.51599999999999,82.998,82.945,24.15,0.0,5.554,16.0,58.0,red_bull,1,1,5.0,3.5217391304347823,0.6086956521739131,3.5217391304347827,0.6086956521739131,0.391304347826087,18.666666666666668,17.105136655246003,20.0,3.5217391304347827,0.6086956521739131,2.3333333333333335,0.9565217391304348,8.11111111111111,0.3111111111111111,0.0,0.0
2024,24,yas_marina,2024-12-08,norris,1,87.438,83.682,83.098,82.595,24.15,0.0,5.554,16.0,58.0,mclaren,1,1,1.0,4.434782608695652,0.5217391304347825,4.434782608695652,0.5217391304347826,0.13043478260869565,13.666666666666668,16.88985637326248,20.0,4.434782608695652,0.5217391304347826,7.333333333333333,0.9565217391304348,4.673913043478261,0.43478260869565216,0.0,0.0
2024,24,yas_marina,2024-12-08,piastri,10,87.69,83.64,83.199,82.804,24.15,0.0,5.554,16.0,58.0,mclaren,1,1,2.0,4.913043478260869,0.34782608695652173,4.913043478260869,0.34782608695652173,0.08695652173913043,15.0,18.00131781249495,20.0,4.913043478260869,0.34782608695652173,6.0,0.9565217391304348,4.673913043478261,0.43478260869565216,0.0,0.0
2024,24,yas_marina,2024-12-08,russell,5,88.195,83.678,83.283,83.132,24.15,0.0,5.554,16.0,58.0,mercedes,1,1,7.0,6.826086956521739,0.17391304347826086,6.826086956521739,0.17391304347826086,0.08695652173913043,18.0,15.913009695730565,20.0,6.826086956521739,0.17391304347826086,3.0,0.8695652173913043,6.826086956521739,0.17391304347826086,0.0,0.0
2024,24,yas_marina,2024-12-08,sainz,2,87.765,83.487,82.985,82.824,24.15,0.0,5.554,16.0,58.0,williams,1,1,3.0,5.863636363636363,0.3636363636363636,5.863636363636363,0.36363636363636365,0.09090909090909091,12.666666666666666,16.29645063559692,20.0,5.863636363636363,0.36363636363636365,8.333333333333334,0.8636363636363636,9.761904761904763,0.19047619047619047,0.0,0.0
2024,24,yas_marina,2024-12-08,stroll,14,88.604,83.729,83.78399999999999,,24.15,0.0,5.554,16.0,58.0,aston_martin,1,0,12.0,13.090909090909092,0.0,13.090909090909092,0.0,0.0,6.333333333333334,17.049001441358197,15.0,13.090909090909092,0.0,14.666666666666666,0.2727272727272727,11.622222222222222,0.0,0.0,0.0
2024,24,yas_marina,2024-12-08,tsunoda,12,89.2,83.735,83.419,,24.15,0.0,5.554,16.0,58.0,red_bull,1,0,10.0,12.909090909090907,0.0,12.909090909090908,0.0,0.0,11.333333333333334,16.65851582422729,14.0,12.909090909090908,0.0,9.666666666666666,0.4090909090909091,8.11111111111111,0.3111111111111111,0.0,0.0
2024,24,yas_marina,2024-12-08,zhou,13,87.982,83.88,,,24.15,0.0,5.554,16.0,58.0,unknown,0,0,16.0,15.60869565217391,0.0,15.608695652173912,0.0,0.0,9.0,18.127890695376042,13.0,15.608695652173912,0.0,12.0,0.043478260869565216,13.731092436974789,0.03361344537815126,0.0,0.0
2025,1,albert_park,2025-03-16,albon,5,84.59700000000001,76.245,76.017,75.737,16.35,13.1,5.303,16.0,58.0,williams,1,1,6.0,13.904761904761903,0.0,13.904761904761905,0.0,0.0,6.0,17.10250385625897,14.0,13.904761904761905,0.0,15.0,0.19047619047619047,9.613636363636363,0.20454545454545456,3.904761904761905,-0.18421052631578946
2025,1,albert_park,2025-03-16,alonso,17,88.819,76.288,76.453,,16.35,13.1,5.303,16.0,58.0,aston_martin,1,0,10.0,10.166666666666664,0.0,10.166666666666666,0.0,0.0,12.0,17.091629198906457,16.0,10.166666666666666,0.0,9.0,0.5833333333333334,11.617021276595745,0.0,0.16666666666666607,-0.18421052631578946
2025,1,albert_park,2025-03-16,antonelli,4,84.901,76.525,,,16.35,13.1,5.303,16.0,58.0,mercedes,0,0,12.0,12.0,0.05,12.0,0.05,0.01,9.0,16.0,9.0,12.0,0.05,12.0,0.3,12.0,0.05,2.0,-0.13421052631578945
2025,1,albert_park,2025-03-16,bearman,14,87.60300000000001,,,,16.35,13.1,5.303,16.0,58.0,haas,0,0,17.0,9.666666666666664,0.0,9.666666666666666,0.0,0.0,11.333333333333334,18.483388521576416,14.0,9.666666666666666,0.0,9.666666666666666,0.6666666666666666,12.791666666666666,0.041666666666666664,-0.3333333333333339,-0.18421052631578946
2025,1,albert_park,2025-03-16,bortoleto,16,84.19200000000001,76.51599999999999,77.52,,16.35,13.1,5.303,16.0,58.0,kick_sauber,1,0,16.0,12.0,0.05,12.0,0.05,0.01,9.0,16.0,9.0,12.0,0.05,12.0,0.3,12.0,0.05,2.0,-0.13421052631578945
2025,1,albert_park,2025-03-16,gasly,11,85.02,76.328,76.112,75.98,16.35,13.1,5.303,16.0,58.0,alpine,1,1,9.0,12.227272727272727,0.045454545454545456,12.227272727272727,0.045454545454545456,0.0,10.333333333333334,16.496754417176344,18.0,12.227272727272727,0.045454545454545456,10.666666666666666,0.4090909090909091,12.4,0.03333333333333333,2.2272727272727266,-0.13875598086124402
2025,1,albert_park,2025-03-16,hamilton,10,84.218,76.213,75.919,75.973,16.35,13.1,5.303,16.0,58.0,ferrari,1,1,8.0,6.391304347826086,0.21739130434782605,6.391304347826087,0.21739130434782608,0.0,15.0,17.095001682752283,20.0,6.391304347826087,0.21739130434782608,6.0,0.9130434782608695,5.446808510638298,0.3829787234042553,-3.608695652173913,0.03318077803203662
